26,2022-09-26 15:33:43,128,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801142066667,6.661179815,498.621,-0.0004791156575088,-2.395578287544
26,2022-09-26 15:33:43,52,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801142066667,6.661179815,498.621,-0.000824011843651107,-4.12005921825553
26,2022-09-26 15:33:42,980,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,-0.000775475297123407,-3.87737648561703
26,2022-09-26 15:33:42,904,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,-0.000248714908957837,-1.24357454478918
26,2022-09-26 15:33:42,830,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,-0.000128459334373332,-0.64229667186666
26,2022-09-26 15:33:42,758,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,-0.000832679253072399,-4.163396265362
26,2022-09-26 15:33:42,676,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,0.000123784989176218,0.61892494588109
26,2022-09-26 15:33:42,601,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,-0.000363643243908029,-1.81821621954015
26,2022-09-26 15:33:42,528,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,-0.000417868960647994,-2.08934480323997
26,2022-09-26 15:33:42,454,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,7.20549375154334E-06,0.0360274687577167
26,2022-09-26 15:33:42,380,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,-0.000444046240300366,-2.22023120150183
26,2022-09-26 15:33:42,306,Essai vol 2 sans EFM,5,1,17.33,958.02,62.99,46.7801141666667,6.66117981666667,498.612,7.55370408648332E-05,0.377685204324166
26,2022-09-26 15:33:42,234,Essai vol 2 sans EFM,5,1,17.33,958.02,60.99,46.7801141666667,6.66117981666667,498.612,-0.000256745982914808,-1.28372991457404
26,2022-09-26 15:33:42,159,Essai vol 2 sans EFM,5,1,17.33,957.99,60.99,46.7801141666667,6.66117981666667,498.612,-0.000284874849022287,-1.42437424511144
26,2022-09-26 15:33:42,86,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141666667,6.66117981666667,498.612,-1.37486308808832E-05,-0.0687431544044159
26,2022-09-26 15:33:42,11,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141666667,6.66117981666667,498.612,-0.000669952426106235,-3.34976213053118
26,2022-09-26 15:33:41,934,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000456931442021968,-2.28465721010984
26,2022-09-26 15:33:41,862,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000221328828484246,-1.10664414242123
26,2022-09-26 15:33:41,788,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000676862224937125,-3.38431112468562
26,2022-09-26 15:33:41,713,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000167642459272699,-0.838212296363494
26,2022-09-26 15:33:41,641,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.00126081237569409,-6.30406187847044
26,2022-09-26 15:33:41,567,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000291959699243449,-1.45979849621725
26,2022-09-26 15:33:41,492,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000461336113511734,-2.30668056755867
26,2022-09-26 15:33:41,419,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000739454925060556,-3.69727462530278
26,2022-09-26 15:33:41,345,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000458819158374979,-2.29409579187489
26,2022-09-26 15:33:41,271,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000246607195585113,-1.23303597792557
26,2022-09-26 15:33:41,199,Essai vol 2 sans EFM,5,1,17.22,957.99,60.99,46.7801141383333,6.66117983666667,498.593,-0.000641442704946371,-3.20721352473186
